CMDLINE C:\Users\xener\AppData\Local\Programs\Python\Python38\python.exe init.py
MEM 80.828125 1591523328.7222
MEM 80.828125 1591523328.8222
MEM 80.828125 1591523328.9223
MEM 80.828125 1591523329.0223
MEM 80.828125 1591523329.1223
MEM 80.828125 1591523329.2223
MEM 82.734375 1591523329.3224
MEM 82.734375 1591523329.4224
MEM 83.609375 1591523329.5224
MEM 85.515625 1591523329.6224
MEM 87.484375 1591523329.7224
MEM 87.988281 1591523329.8225
MEM 87.988281 1591523329.9225
MEM 87.996094 1591523330.0225
MEM 87.996094 1591523330.1226
MEM 87.996094 1591523330.2226
MEM 88.007812 1591523330.3227
MEM 88.226562 1591523330.4227
MEM 88.636719 1591523330.5227
MEM 90.136719 1591523330.6227
MEM 90.199219 1591523330.7228
MEM 90.199219 1591523330.8230
MEM 90.289062 1591523330.9230
MEM 90.843750 1591523331.0230
MEM 92.343750 1591523331.1230
MEM 92.718750 1591523331.2231
MEM 92.718750 1591523331.3231
MEM 92.847656 1591523331.4231
MEM 95.113281 1591523331.5231
MEM 96.738281 1591523331.6231
MEM 97.238281 1591523331.7232
MEM 97.238281 1591523331.8232
MEM 97.238281 1591523331.9232
MEM 97.246094 1591523332.0232
MEM 98.296875 1591523332.1233
MEM 99.812500 1591523332.2233
MEM 99.824219 1591523332.3233
MEM 99.824219 1591523332.4233
MEM 99.878906 1591523332.5233
MEM 101.683594 1591523332.6234
MEM 102.558594 1591523332.7234
MEM 102.621094 1591523332.8234
MEM 102.621094 1591523332.9234
MEM 103.433594 1591523333.0235
MEM 104.929688 1591523333.1235
MEM 105.234375 1591523333.2235
MEM 105.234375 1591523333.3235
MEM 105.335938 1591523333.4235
MEM 105.335938 1591523333.5236
MEM 105.335938 1591523333.6236
MEM 105.335938 1591523333.7236
MEM 105.335938 1591523333.8236
MEM 105.335938 1591523333.9237
MEM 105.335938 1591523334.0237
MEM 105.335938 1591523334.1237
MEM 105.335938 1591523334.2237
MEM 105.335938 1591523334.3238
MEM 105.335938 1591523334.4238
MEM 105.335938 1591523334.5238
MEM 105.335938 1591523334.6238
MEM 105.335938 1591523334.7238
MEM 105.335938 1591523334.8239
MEM 105.335938 1591523334.9239
MEM 105.335938 1591523335.0239
MEM 105.335938 1591523335.1239
MEM 105.335938 1591523335.2240
MEM 105.335938 1591523335.3240
MEM 105.335938 1591523335.4240
MEM 105.335938 1591523335.5240
MEM 105.335938 1591523335.6240
MEM 105.335938 1591523335.7241
MEM 105.335938 1591523335.8241
MEM 105.335938 1591523335.9241
MEM 105.335938 1591523336.0241
MEM 105.335938 1591523336.1242
MEM 105.335938 1591523336.2242
MEM 105.335938 1591523336.3242
MEM 105.335938 1591523336.4242
MEM 105.335938 1591523336.5242
MEM 105.335938 1591523336.6243
MEM 105.335938 1591523336.7243
MEM 105.335938 1591523336.8243
MEM 105.335938 1591523336.9243
MEM 105.335938 1591523337.0244
MEM 105.335938 1591523337.1244
MEM 105.335938 1591523337.2244
MEM 105.335938 1591523337.3244
MEM 105.335938 1591523337.4244
MEM 105.335938 1591523337.5245
MEM 105.335938 1591523337.6245
MEM 105.335938 1591523337.7245
MEM 105.335938 1591523337.8245
MEM 105.335938 1591523337.9246
MEM 105.335938 1591523338.0246
MEM 105.335938 1591523338.1246
MEM 105.335938 1591523338.2246
MEM 105.335938 1591523338.3247
MEM 105.335938 1591523338.4247
MEM 105.335938 1591523338.5247
MEM 105.335938 1591523338.6247
MEM 105.335938 1591523338.7247
MEM 105.335938 1591523338.8248
MEM 105.335938 1591523338.9248
MEM 105.335938 1591523339.0248
MEM 105.335938 1591523339.1248
MEM 105.335938 1591523339.2249
MEM 105.335938 1591523339.3249
MEM 105.335938 1591523339.4249
MEM 105.335938 1591523339.5249
MEM 105.335938 1591523339.6249
MEM 105.335938 1591523339.7250
MEM 105.335938 1591523339.8250
MEM 105.335938 1591523339.9250
MEM 105.339844 1591523340.0250
MEM 105.339844 1591523340.1251
MEM 105.339844 1591523340.2251
MEM 105.339844 1591523340.3251
MEM 105.339844 1591523340.4251
MEM 105.339844 1591523340.5251
MEM 105.339844 1591523340.6252
MEM 105.339844 1591523340.7252
MEM 105.339844 1591523340.8252
MEM 105.339844 1591523340.9252
MEM 105.339844 1591523341.0253
MEM 105.339844 1591523341.1253
MEM 105.339844 1591523341.2253
MEM 105.339844 1591523341.3253
MEM 105.339844 1591523341.4253
MEM 105.339844 1591523341.5254
MEM 105.339844 1591523341.6254
MEM 105.339844 1591523341.7254
MEM 105.339844 1591523341.8254
MEM 105.339844 1591523341.9255
MEM 105.339844 1591523342.0255
MEM 105.339844 1591523342.1255
MEM 105.339844 1591523342.2255
MEM 105.339844 1591523342.3256
MEM 105.339844 1591523342.4256
MEM 105.339844 1591523342.5256
MEM 105.339844 1591523342.6256
MEM 105.339844 1591523342.7256
MEM 105.339844 1591523342.8257
MEM 105.339844 1591523342.9257
MEM 105.339844 1591523343.0257
MEM 105.339844 1591523343.1257
MEM 105.339844 1591523343.2258
MEM 105.339844 1591523343.3258
MEM 105.339844 1591523343.4258
MEM 105.339844 1591523343.5258
MEM 105.339844 1591523343.6258
MEM 105.339844 1591523343.7259
MEM 105.339844 1591523343.8259
MEM 105.339844 1591523343.9259
MEM 105.339844 1591523344.0259
MEM 105.339844 1591523344.1260
MEM 105.339844 1591523344.2260
MEM 105.339844 1591523344.3260
MEM 105.339844 1591523344.4260
MEM 105.339844 1591523344.5260
MEM 105.339844 1591523344.6261
MEM 105.339844 1591523344.7261
MEM 105.339844 1591523344.8261
MEM 105.339844 1591523344.9261
MEM 105.339844 1591523345.0262
MEM 105.339844 1591523345.1262
MEM 105.339844 1591523345.2262
MEM 105.339844 1591523345.3262
MEM 105.339844 1591523345.4262
MEM 105.339844 1591523345.5263
MEM 105.339844 1591523345.6263
MEM 105.339844 1591523345.7263
MEM 105.339844 1591523345.8263
MEM 105.339844 1591523345.9264
MEM 105.339844 1591523346.0264
MEM 105.339844 1591523346.1264
MEM 105.339844 1591523346.2264
MEM 105.339844 1591523346.3265
MEM 105.339844 1591523346.4265
MEM 105.339844 1591523346.5265
MEM 105.339844 1591523346.6265
MEM 105.339844 1591523346.7265
MEM 105.339844 1591523346.8266
MEM 105.339844 1591523346.9266
MEM 105.339844 1591523347.0266
MEM 105.339844 1591523347.1266
MEM 105.339844 1591523347.2267
MEM 105.339844 1591523347.3267
MEM 105.339844 1591523347.4267
MEM 105.339844 1591523347.5267
MEM 105.402344 1591523347.6267
MEM 105.402344 1591523347.7268
MEM 105.402344 1591523347.8268
MEM 105.402344 1591523347.9268
MEM 105.402344 1591523348.0268
MEM 105.402344 1591523348.1269
MEM 105.402344 1591523348.2269
MEM 105.402344 1591523348.3269
MEM 105.402344 1591523348.4269
MEM 105.402344 1591523348.5269
MEM 105.402344 1591523348.6270
MEM 105.402344 1591523348.7270
MEM 105.402344 1591523348.8270
MEM 105.402344 1591523348.9270
MEM 105.402344 1591523349.0271
MEM 105.402344 1591523349.1271
MEM 105.402344 1591523349.2271
MEM 105.402344 1591523349.3271
MEM 105.402344 1591523349.4271
MEM 105.402344 1591523349.5272
MEM 105.402344 1591523349.6272
MEM 105.402344 1591523349.7272
MEM 105.402344 1591523349.8272
MEM 105.402344 1591523349.9273
MEM 105.402344 1591523350.0273
MEM 105.402344 1591523350.1273
MEM 105.402344 1591523350.2273
MEM 105.402344 1591523350.3274
MEM 105.402344 1591523350.4274
MEM 105.402344 1591523350.5274
MEM 105.402344 1591523350.6274
MEM 105.402344 1591523350.7274
MEM 105.402344 1591523350.8275
MEM 105.402344 1591523350.9275
MEM 105.402344 1591523351.0275
MEM 105.402344 1591523351.1275
MEM 105.402344 1591523351.2276
MEM 105.402344 1591523351.3276
MEM 105.402344 1591523351.4276
MEM 105.402344 1591523351.5276
MEM 105.402344 1591523351.6276
MEM 105.402344 1591523351.7277
MEM 105.402344 1591523351.8277
MEM 105.402344 1591523351.9277
MEM 105.402344 1591523352.0277
MEM 105.402344 1591523352.1278
MEM 105.402344 1591523352.2278
MEM 105.402344 1591523352.3278
MEM 105.402344 1591523352.4278
MEM 105.402344 1591523352.5278
MEM 105.402344 1591523352.6279
MEM 105.402344 1591523352.7279
MEM 105.402344 1591523352.8279
MEM 105.402344 1591523352.9279
MEM 105.402344 1591523353.0280
MEM 105.402344 1591523353.1280
MEM 105.402344 1591523353.2280
MEM 105.402344 1591523353.3280
MEM 105.402344 1591523353.4280
MEM 105.402344 1591523353.5281
MEM 105.402344 1591523353.6281
MEM 105.402344 1591523353.7281
MEM 105.402344 1591523353.8281
MEM 105.402344 1591523353.9282
MEM 105.402344 1591523354.0282
MEM 105.402344 1591523354.1282
MEM 105.402344 1591523354.2282
MEM 105.402344 1591523354.3282
MEM 105.402344 1591523354.4283
MEM 105.402344 1591523354.5283
MEM 105.402344 1591523354.6283
MEM 105.402344 1591523354.7283
MEM 105.402344 1591523354.8284
MEM 105.402344 1591523354.9284
MEM 105.402344 1591523355.0284
MEM 105.402344 1591523355.1284
MEM 105.402344 1591523355.2285
MEM 105.402344 1591523355.3285
MEM 105.402344 1591523355.4285
MEM 105.402344 1591523355.5285
MEM 105.402344 1591523355.6285
MEM 105.402344 1591523355.7286
MEM 105.402344 1591523355.8286
MEM 105.402344 1591523355.9286
MEM 105.402344 1591523356.0286
MEM 105.402344 1591523356.1287
MEM 105.402344 1591523356.2287
MEM 105.402344 1591523356.3287
MEM 105.402344 1591523356.4287
MEM 105.402344 1591523356.5287
MEM 105.402344 1591523356.6288
MEM 105.402344 1591523356.7288
MEM 105.402344 1591523356.8288
MEM 105.402344 1591523356.9288
MEM 105.402344 1591523357.0289
MEM 105.402344 1591523357.1289
MEM 105.402344 1591523357.2289
MEM 105.402344 1591523357.3289
MEM 105.402344 1591523357.4289
MEM 105.402344 1591523357.5290
MEM 105.402344 1591523357.6290
MEM 105.402344 1591523357.7290
MEM 105.402344 1591523357.8290
MEM 105.402344 1591523357.9291
MEM 105.402344 1591523358.0291
MEM 105.402344 1591523358.1291
MEM 105.402344 1591523358.2291
MEM 105.402344 1591523358.3292
MEM 105.402344 1591523358.4292
MEM 105.402344 1591523358.5292
MEM 105.402344 1591523358.6292
MEM 105.402344 1591523358.7292
MEM 105.402344 1591523358.8293
MEM 105.402344 1591523358.9293
MEM 105.402344 1591523359.0293
MEM 105.402344 1591523359.1293
MEM 105.402344 1591523359.2294
MEM 105.402344 1591523359.3294
MEM 105.402344 1591523359.4294
MEM 105.402344 1591523359.5294
MEM 105.402344 1591523359.6294
MEM 105.402344 1591523359.7295
MEM 105.402344 1591523359.8295
MEM 105.402344 1591523359.9295
MEM 105.402344 1591523360.0295
MEM 105.402344 1591523360.1296
MEM 105.402344 1591523360.2296
MEM 105.402344 1591523360.3296
MEM 105.402344 1591523360.4296
MEM 105.402344 1591523360.5296
MEM 105.402344 1591523360.6297
MEM 105.402344 1591523360.7297
MEM 105.402344 1591523360.8297
MEM 105.402344 1591523360.9297
MEM 105.402344 1591523361.0298
MEM 105.402344 1591523361.1298
MEM 105.402344 1591523361.2298
MEM 105.402344 1591523361.3298
MEM 105.402344 1591523361.4298
MEM 105.402344 1591523361.5299
MEM 105.402344 1591523361.6299
MEM 105.402344 1591523361.7299
MEM 105.402344 1591523361.8299
MEM 105.402344 1591523361.9300
MEM 105.402344 1591523362.0300
MEM 105.402344 1591523362.1300
MEM 105.402344 1591523362.2300
MEM 105.402344 1591523362.3300
MEM 105.402344 1591523362.4301
MEM 105.402344 1591523362.5301
MEM 105.402344 1591523362.6301
MEM 105.402344 1591523362.7301
MEM 105.402344 1591523362.8302
MEM 105.402344 1591523362.9302
MEM 105.402344 1591523363.0302
MEM 105.402344 1591523363.1302
MEM 105.402344 1591523363.2303
MEM 105.402344 1591523363.3303
MEM 105.402344 1591523363.4303
MEM 105.402344 1591523363.5303
MEM 105.402344 1591523363.6303
MEM 105.402344 1591523363.7304
MEM 105.402344 1591523363.8308
MEM 105.402344 1591523363.9314
MEM 105.402344 1591523364.0314
MEM 105.402344 1591523364.1315
MEM 105.402344 1591523364.2315
MEM 105.402344 1591523364.3315
MEM 105.402344 1591523364.4315
MEM 105.402344 1591523364.5315
MEM 105.402344 1591523364.6316
MEM 105.402344 1591523364.7316
MEM 105.402344 1591523364.8316
MEM 105.402344 1591523364.9316
MEM 105.402344 1591523365.0317
MEM 105.402344 1591523365.1317
MEM 105.402344 1591523365.2317
MEM 105.402344 1591523365.3317
MEM 105.402344 1591523365.4317
MEM 105.402344 1591523365.5318
MEM 105.402344 1591523365.6318
MEM 105.402344 1591523365.7318
MEM 105.402344 1591523365.8318
MEM 105.402344 1591523365.9319
MEM 105.402344 1591523366.0319
MEM 105.402344 1591523366.1319
MEM 105.402344 1591523366.2319
MEM 105.402344 1591523366.3319
MEM 105.402344 1591523366.4320
MEM 105.402344 1591523366.5320
MEM 105.402344 1591523366.6320
MEM 105.402344 1591523366.7320
MEM 105.402344 1591523366.8321
MEM 105.402344 1591523366.9321
MEM 105.402344 1591523367.0321
MEM 105.402344 1591523367.1329
MEM 105.402344 1591523367.2330
MEM 105.402344 1591523367.3330
MEM 105.402344 1591523367.4330
MEM 105.402344 1591523367.5330
MEM 105.402344 1591523367.6330
MEM 105.402344 1591523367.7331
MEM 105.402344 1591523367.8331
MEM 105.402344 1591523367.9331
MEM 105.402344 1591523368.0331
MEM 105.402344 1591523368.1332
MEM 105.402344 1591523368.2332
MEM 105.402344 1591523368.3332
MEM 105.402344 1591523368.4332
MEM 105.402344 1591523368.5332
MEM 105.402344 1591523368.6333
MEM 105.402344 1591523368.7333
MEM 105.402344 1591523368.8333
MEM 105.402344 1591523368.9333
MEM 105.402344 1591523369.0334
MEM 105.402344 1591523369.1334
MEM 105.402344 1591523369.2337
MEM 105.402344 1591523369.3337
MEM 105.402344 1591523369.4337
MEM 105.402344 1591523369.5338
MEM 105.402344 1591523369.6338
MEM 105.402344 1591523369.7338
MEM 105.402344 1591523369.8338
MEM 105.402344 1591523369.9338
MEM 105.402344 1591523370.0339
MEM 105.402344 1591523370.1339
MEM 105.402344 1591523370.2339
MEM 105.402344 1591523370.3339
MEM 105.402344 1591523370.4340
MEM 105.402344 1591523370.5340
MEM 105.402344 1591523370.6340
MEM 105.402344 1591523370.7340
MEM 105.402344 1591523370.8340
MEM 105.402344 1591523370.9341
MEM 105.402344 1591523371.0341
MEM 105.402344 1591523371.1341
MEM 105.402344 1591523371.2341
MEM 105.402344 1591523371.3342
MEM 105.402344 1591523371.4342
MEM 105.402344 1591523371.5342
MEM 105.402344 1591523371.6342
MEM 105.402344 1591523371.7342
MEM 105.402344 1591523371.8343
MEM 105.402344 1591523371.9343
MEM 105.402344 1591523372.0343
MEM 105.402344 1591523372.1343
MEM 105.402344 1591523372.2344
MEM 105.402344 1591523372.3344
MEM 105.402344 1591523372.4344
MEM 105.402344 1591523372.5344
MEM 105.402344 1591523372.6345
MEM 105.402344 1591523372.7345
MEM 105.402344 1591523372.8345
MEM 105.402344 1591523372.9345
MEM 105.402344 1591523373.0345
MEM 105.402344 1591523373.1346
MEM 105.402344 1591523373.2346
MEM 105.402344 1591523373.3346
MEM 105.402344 1591523373.4346
MEM 105.402344 1591523373.5347
MEM 105.402344 1591523373.6347
MEM 105.402344 1591523373.7347
MEM 105.402344 1591523373.8347
MEM 105.402344 1591523373.9347
MEM 105.402344 1591523374.0348
MEM 105.402344 1591523374.1348
MEM 105.402344 1591523374.2348
MEM 105.402344 1591523374.3348
MEM 105.402344 1591523374.4349
MEM 105.402344 1591523374.5349
MEM 105.402344 1591523374.6349
MEM 105.402344 1591523374.7349
MEM 105.402344 1591523374.8349
MEM 105.402344 1591523374.9350
MEM 105.402344 1591523375.0350
MEM 105.402344 1591523375.1350
MEM 105.402344 1591523375.2350
MEM 105.402344 1591523375.3351
MEM 105.402344 1591523375.4351
MEM 105.402344 1591523375.5351
MEM 105.402344 1591523375.6351
MEM 105.402344 1591523375.7351
MEM 105.402344 1591523375.8352
MEM 105.402344 1591523375.9352
MEM 105.402344 1591523376.0352
MEM 105.402344 1591523376.1352
MEM 105.402344 1591523376.2353
MEM 105.402344 1591523376.3353
MEM 105.402344 1591523376.4353
MEM 105.402344 1591523376.5353
MEM 105.402344 1591523376.6354
MEM 105.402344 1591523376.7354
MEM 105.402344 1591523376.8354
MEM 105.402344 1591523376.9354
MEM 105.402344 1591523377.0354
MEM 105.402344 1591523377.1355
MEM 105.402344 1591523377.2355
MEM 105.402344 1591523377.3355
MEM 105.402344 1591523377.4355
MEM 105.402344 1591523377.5356
MEM 105.402344 1591523377.6356
MEM 105.402344 1591523377.7356
MEM 105.402344 1591523377.8356
MEM 105.402344 1591523377.9356
MEM 105.402344 1591523378.0357
MEM 105.402344 1591523378.1357
MEM 105.402344 1591523378.2357
MEM 105.402344 1591523378.3357
MEM 105.402344 1591523378.4358
MEM 105.402344 1591523378.5358
MEM 105.402344 1591523378.6358
MEM 105.402344 1591523378.7358
MEM 105.402344 1591523378.8358
MEM 105.402344 1591523378.9359
MEM 105.402344 1591523379.0359
MEM 105.402344 1591523379.1359
MEM 105.402344 1591523379.2359
MEM 105.402344 1591523379.3360
MEM 105.402344 1591523379.4360
MEM 105.402344 1591523379.5360
MEM 105.402344 1591523379.6360
MEM 105.402344 1591523379.7360
MEM 105.402344 1591523379.8361
MEM 105.402344 1591523379.9361
MEM 105.402344 1591523380.0361
MEM 105.402344 1591523380.1361
MEM 105.402344 1591523380.2362
MEM 105.402344 1591523380.3362
MEM 105.402344 1591523380.4362
MEM 105.402344 1591523380.5362
MEM 105.402344 1591523380.6363
MEM 105.402344 1591523380.7363
MEM 105.402344 1591523380.8363
MEM 105.402344 1591523380.9363
MEM 105.402344 1591523381.0363
MEM 105.402344 1591523381.1364
MEM 105.402344 1591523381.2364
MEM 105.402344 1591523381.3364
MEM 105.402344 1591523381.4364
MEM 105.402344 1591523381.5365
MEM 105.402344 1591523381.6365
MEM 105.402344 1591523381.7365
MEM 105.402344 1591523381.8365
MEM 105.402344 1591523381.9365
MEM 105.402344 1591523382.0366
MEM 105.402344 1591523382.1366
MEM 105.402344 1591523382.2366
MEM 105.402344 1591523382.3366
MEM 105.402344 1591523382.4367
MEM 105.402344 1591523382.5367
MEM 105.402344 1591523382.6367
MEM 105.402344 1591523382.7367
MEM 105.402344 1591523382.8367
MEM 105.402344 1591523382.9368
MEM 105.402344 1591523383.0368
MEM 105.402344 1591523383.1368
MEM 105.402344 1591523383.2368
MEM 105.402344 1591523383.3369
MEM 105.402344 1591523383.4369
MEM 105.402344 1591523383.5369
MEM 105.402344 1591523383.6369
MEM 105.402344 1591523383.7369
MEM 105.402344 1591523383.8370
MEM 105.402344 1591523383.9370
MEM 105.402344 1591523384.0370
MEM 105.402344 1591523384.1370
MEM 105.402344 1591523384.2371
MEM 105.402344 1591523384.3371
MEM 105.402344 1591523384.4371
MEM 105.402344 1591523384.5371
MEM 105.402344 1591523384.6372
MEM 105.402344 1591523384.7372
MEM 105.402344 1591523384.8372
MEM 105.402344 1591523384.9372
MEM 105.402344 1591523385.0372
MEM 105.402344 1591523385.1373
MEM 105.402344 1591523385.2373
MEM 105.402344 1591523385.3373
MEM 105.402344 1591523385.4373
MEM 105.402344 1591523385.5374
MEM 105.402344 1591523385.6374
MEM 105.402344 1591523385.7374
MEM 105.402344 1591523385.8374
MEM 105.402344 1591523385.9374
MEM 105.402344 1591523386.0375
MEM 105.402344 1591523386.1375
MEM 105.402344 1591523386.2375
MEM 105.402344 1591523386.3375
MEM 105.402344 1591523386.4376
MEM 105.402344 1591523386.5376
MEM 105.402344 1591523386.6376
MEM 105.402344 1591523386.7376
MEM 105.402344 1591523386.8376
MEM 105.402344 1591523386.9377
MEM 105.402344 1591523387.0377
MEM 105.402344 1591523387.1377
MEM 105.402344 1591523387.2377
MEM 105.402344 1591523387.3378
MEM 105.402344 1591523387.4378
MEM 105.402344 1591523387.5378
MEM 105.402344 1591523387.6378
MEM 105.402344 1591523387.7378
MEM 105.402344 1591523387.8379
MEM 105.402344 1591523387.9379
MEM 105.402344 1591523388.0379
MEM 105.402344 1591523388.1379
MEM 105.402344 1591523388.2380
MEM 105.402344 1591523388.3380
MEM 105.402344 1591523388.4380
MEM 105.402344 1591523388.5380
MEM 105.402344 1591523388.6381
MEM 105.402344 1591523388.7381
MEM 105.402344 1591523388.8381
MEM 105.402344 1591523388.9381
MEM 105.402344 1591523389.0381
MEM 105.402344 1591523389.1382
MEM 105.402344 1591523389.2382
MEM 105.402344 1591523389.3382
MEM 105.402344 1591523389.4382
MEM 105.402344 1591523389.5383
MEM 105.402344 1591523389.6383
MEM 105.402344 1591523389.7383
MEM 105.402344 1591523389.8383
MEM 105.402344 1591523389.9383
MEM 105.402344 1591523390.0384
MEM 105.402344 1591523390.1384
MEM 105.402344 1591523390.2384
MEM 105.402344 1591523390.3384
MEM 105.402344 1591523390.4385
MEM 105.402344 1591523390.5385
MEM 105.402344 1591523390.6385
MEM 105.402344 1591523390.7385
MEM 105.402344 1591523390.8385
MEM 105.402344 1591523390.9386
MEM 105.402344 1591523391.0386
MEM 105.402344 1591523391.1386
MEM 105.402344 1591523391.2386
MEM 105.402344 1591523391.3387
MEM 105.402344 1591523391.4387
MEM 105.402344 1591523391.5387
MEM 105.402344 1591523391.6387
MEM 105.402344 1591523391.7387
MEM 105.402344 1591523391.8388
MEM 105.402344 1591523391.9388
MEM 105.402344 1591523392.0388
MEM 105.402344 1591523392.1388
MEM 105.402344 1591523392.2389
MEM 105.402344 1591523392.3389
MEM 105.402344 1591523392.4389
MEM 105.402344 1591523392.5389
MEM 105.402344 1591523392.6390
MEM 105.402344 1591523392.7390
MEM 105.402344 1591523392.8390
MEM 105.402344 1591523392.9390
MEM 105.402344 1591523393.0390
MEM 105.402344 1591523393.1391
MEM 105.402344 1591523393.2391
MEM 105.402344 1591523393.3391
MEM 105.402344 1591523393.4391
MEM 105.402344 1591523393.5392
MEM 105.402344 1591523393.6392
MEM 105.402344 1591523393.7392
MEM 105.402344 1591523393.8392
MEM 105.402344 1591523393.9392
MEM 105.402344 1591523394.0393
MEM 105.402344 1591523394.1393
MEM 105.402344 1591523394.2393
MEM 105.402344 1591523394.3393
MEM 105.402344 1591523394.4394
MEM 105.402344 1591523394.5394
MEM 105.402344 1591523394.6394
MEM 105.402344 1591523394.7394
MEM 105.402344 1591523394.8394
MEM 105.402344 1591523394.9395
MEM 105.402344 1591523395.0400
MEM 105.402344 1591523395.1400
MEM 105.402344 1591523395.2400
MEM 105.402344 1591523395.3401
MEM 105.402344 1591523395.4401
MEM 105.402344 1591523395.5401
MEM 105.402344 1591523395.6401
MEM 105.402344 1591523395.7401
MEM 105.402344 1591523395.8402
MEM 105.402344 1591523395.9402
MEM 105.402344 1591523396.0402
MEM 105.402344 1591523396.1402
MEM 105.402344 1591523396.2403
MEM 105.402344 1591523396.3403
MEM 105.402344 1591523396.4403
MEM 105.402344 1591523396.5403
MEM 105.402344 1591523396.6404
MEM 105.402344 1591523396.7404
MEM 105.402344 1591523396.8404
MEM 105.402344 1591523396.9414
MEM 105.402344 1591523397.0414
MEM 105.402344 1591523397.1420
MEM 105.402344 1591523397.2420
MEM 105.402344 1591523397.3420
MEM 105.402344 1591523397.4420
MEM 105.402344 1591523397.5421
MEM 105.402344 1591523397.6421
MEM 105.402344 1591523397.7421
MEM 105.402344 1591523397.8421
MEM 105.402344 1591523397.9422
MEM 105.402344 1591523398.0422
MEM 105.402344 1591523398.1422
MEM 105.402344 1591523398.2422
MEM 105.402344 1591523398.3422
MEM 105.402344 1591523398.4423
MEM 105.402344 1591523398.5423
MEM 105.402344 1591523398.6423
MEM 105.402344 1591523398.7423
MEM 105.402344 1591523398.8424
MEM 105.402344 1591523398.9424
MEM 105.402344 1591523399.0424
MEM 105.402344 1591523399.1424
MEM 105.402344 1591523399.2425
MEM 105.402344 1591523399.3425
MEM 105.402344 1591523399.4425
MEM 105.402344 1591523399.5425
MEM 105.402344 1591523399.6425
MEM 105.402344 1591523399.7426
MEM 105.402344 1591523399.8426
MEM 105.402344 1591523399.9426
MEM 105.402344 1591523400.0426
MEM 105.402344 1591523400.1427
MEM 105.402344 1591523400.2427
MEM 105.402344 1591523400.3427
MEM 105.402344 1591523400.4427
MEM 105.402344 1591523400.5427
MEM 105.402344 1591523400.6428
MEM 105.402344 1591523400.7428
MEM 105.402344 1591523400.8428
MEM 105.402344 1591523400.9428
MEM 105.402344 1591523401.0429
MEM 105.402344 1591523401.1429
MEM 105.402344 1591523401.2429
MEM 105.402344 1591523401.3429
MEM 105.402344 1591523401.4429
MEM 105.402344 1591523401.5430
MEM 105.402344 1591523401.6430
MEM 105.402344 1591523401.7435
MEM 105.402344 1591523401.8435
MEM 105.402344 1591523401.9437
MEM 105.402344 1591523402.0445
MEM 105.402344 1591523402.1447
MEM 105.402344 1591523402.2447
MEM 105.402344 1591523402.3447
MEM 105.402344 1591523402.4447
MEM 105.402344 1591523402.5448
MEM 105.402344 1591523402.6457
MEM 105.402344 1591523402.7457
MEM 105.402344 1591523402.8457
MEM 105.402344 1591523402.9457
MEM 105.402344 1591523403.0458
MEM 105.402344 1591523403.1458
MEM 105.402344 1591523403.2458
MEM 105.402344 1591523403.3458
MEM 105.402344 1591523403.4458
MEM 105.402344 1591523403.5459
MEM 105.402344 1591523403.6459
MEM 105.402344 1591523403.7459
MEM 105.402344 1591523403.8459
MEM 105.402344 1591523403.9460
MEM 105.402344 1591523404.0460
MEM 105.402344 1591523404.1460
MEM 105.402344 1591523404.2460
MEM 105.402344 1591523404.3460
MEM 105.402344 1591523404.4461
MEM 105.402344 1591523404.5461
MEM 105.402344 1591523404.6461
MEM 105.402344 1591523404.7461
MEM 105.402344 1591523404.8462
MEM 105.402344 1591523404.9462
MEM 105.402344 1591523405.0462
MEM 105.402344 1591523405.1462
MEM 105.402344 1591523405.2463
MEM 105.402344 1591523405.3463
MEM 105.402344 1591523405.4463
MEM 105.402344 1591523405.5463
MEM 105.402344 1591523405.6463
MEM 105.402344 1591523405.7464
MEM 105.402344 1591523405.8464
MEM 105.402344 1591523405.9464
MEM 105.402344 1591523406.0464
MEM 105.402344 1591523406.1465
MEM 105.402344 1591523406.2465
MEM 105.402344 1591523406.3465
MEM 105.402344 1591523406.4465
MEM 105.402344 1591523406.5465
MEM 105.402344 1591523406.6466
MEM 105.402344 1591523406.7466
MEM 105.402344 1591523406.8466
MEM 105.402344 1591523406.9466
MEM 105.402344 1591523407.0467
MEM 105.402344 1591523407.1467
MEM 105.402344 1591523407.2467
MEM 105.402344 1591523407.3467
MEM 105.402344 1591523407.4467
MEM 105.402344 1591523407.5468
MEM 105.402344 1591523407.6468
MEM 105.402344 1591523407.7468
MEM 105.402344 1591523407.8468
MEM 105.402344 1591523407.9469
MEM 105.402344 1591523408.0469
MEM 105.402344 1591523408.1469
MEM 105.402344 1591523408.2469
MEM 105.402344 1591523408.3469
MEM 105.402344 1591523408.4470
MEM 105.402344 1591523408.5470
MEM 105.402344 1591523408.6470
MEM 105.402344 1591523408.7471
MEM 105.402344 1591523408.8471
MEM 105.402344 1591523408.9471
MEM 105.402344 1591523409.0471
MEM 105.402344 1591523409.1471
MEM 105.402344 1591523409.2472
MEM 105.402344 1591523409.3472
MEM 105.402344 1591523409.4472
MEM 105.402344 1591523409.5472
MEM 105.402344 1591523409.6472
MEM 105.402344 1591523409.7473
MEM 105.402344 1591523409.8473
MEM 105.402344 1591523409.9473
MEM 105.402344 1591523410.0473
MEM 105.402344 1591523410.1474
MEM 105.402344 1591523410.2474
MEM 105.402344 1591523410.3474
MEM 105.402344 1591523410.4474
MEM 105.402344 1591523410.5474
MEM 105.402344 1591523410.6475
MEM 105.402344 1591523410.7475
